BH,LON,LAT,SPEI,RS_anomaly,IGBP,Vegetation
15759,80.482,42.751,-2.123652371,-4.055559242,10,Grassland
15510,80.482,42.851,-2.111865633,-1.904934993,10,Grassland
15014,80.482,43.051,-2.058256255,-1.654354728,12,Cropland
12389,80.482,44.051,-2.008299192,-0.866726218,12,Cropland
11899,80.482,44.251,-2.160087673,-1.354325699,12,Cropland
11666,80.482,44.351,-2.07938294,-1.41486833,10,Grassland
51636,80.582,30.751,-2.432003005,-1.438199157,10,Grassland
51254,80.582,30.851,-2.436289903,-1.004096035,10,Grassland
50501,80.582,31.051,-2.429818129,-1.673307356,12,Cropland
50126,80.582,31.151,-2.449150598,-1.59242402,12,Cropland
49750,80.582,31.251,-2.37322299,-1.315708322,12,Cropland
49372,80.582,31.351,-2.370344389,-1.214922031,10,Grassland
48606,80.582,31.551,-2.364587187,-1.739462953,10,Grassland
32174,80.582,36.151,-2.858076684,-1.732265474,10,Grassland
20669,80.582,40.551,-2.30630442,-0.763201532,10,Grassland
20477,80.582,40.651,-2.297683447,-1.540507487,12,Cropland
20278,80.582,40.751,-2.177624151,-0.717836044,10,Grassland
20065,80.582,40.851,-2.218944391,-0.051762377,10,Grassland
19844,80.582,40.951,-2.018549909,-1.073487114,12,Cropland
19610,80.582,41.051,-2.158988971,-1.779480267,12,Cropland
19155,80.582,41.251,-2.072539472,-1.682366596,12,Cropland
18282,80.582,41.651,-2.174423066,-0.23570226,10,Grassland
18063,80.582,41.751,-2.18754445,-1.294380357,12,Cropland
16258,80.582,42.551,-2.050680116,-0.96142032,10,Grassland
16012,80.582,42.651,-2.068187054,-1.64289307,10,Grassland
15760,80.582,42.751,-2.013070706,0.450535325,10,Grassland
15511,80.582,42.851,-2.078209504,-1.796074414,10,Grassland
15249,80.582,42.951,-2.033334221,1.13394759,10,Grassland
15015,80.582,43.051,-2.018261298,-1.058065238,10,Grassland
12881,80.582,43.851,-2.181879073,-0.71707837,12,Cropland
12636,80.582,43.951,-2.178668946,0.505492774,10,Grassland
12147,80.582,44.151,-2.172248691,0.661392473,10,Grassland
11900,80.582,44.251,-2.168289801,-1.163413401,12,Cropland
11667,80.582,44.351,-2.090203347,-1.532065948,12,Cropland
11426,80.582,44.451,-2.012116894,-1.173534353,12,Cropland
52019,80.682,30.651,-2.085505212,-1.412851436,10,Grassland
51637,80.682,30.751,-2.435944062,-0.612045972,10,Grassland
51255,80.682,30.851,-2.440575994,-1.024636371,10,Grassland
50878,80.682,30.951,-2.172637486,-1.094044415,10,Grassland
49751,80.682,31.251,-2.463347511,-1.62824155,10,Grassland
48991,80.682,31.451,-2.375065963,-2.133282425,12,Cropland
48607,80.682,31.551,-3.106189934,-0.432774549,10,Grassland
32175,80.682,36.151,-4.164760565,-0.532934392,10,Grassland
20670,80.682,40.551,-2.341481121,-1.414982991,10,Grassland
20478,80.682,40.651,-2.405979392,-0.849187519,10,Grassland
20066,80.682,40.851,-2.390644459,-0.923588284,10,Grassland
18064,80.682,41.751,-2.160871523,-1.439710701,10,Grassland
17861,80.682,41.851,-2.122057898,-0.686645731,10,Grassland
16495,80.682,42.451,-2.055442257,-0.412531768,10,Grassland
16259,80.682,42.551,-2.070281516,-2.439612683,10,Grassland
16013,80.682,42.651,-2.085120774,0.620323006,10,Grassland
15512,80.682,42.851,-2.089544845,-2.138567016,10,Grassland
15250,80.682,42.951,-2.003726294,-0.789115379,10,Grassland
15016,80.682,43.051,-2.069214558,-1.334986595,12,Cropland
13144,80.682,43.751,-2.161162379,-0.729150027,10,Grassland
12882,80.682,43.851,-2.018245942,-0.548057913,10,Grassland
12637,80.682,43.951,-2.008393952,-2.147674377,12,Cropland
12390,80.682,44.051,-2.170832258,-0.700427897,12,Cropland
12148,80.682,44.151,-2.174055551,-0.30141381,12,Cropland
11901,80.682,44.251,-2.176491929,0.651123912,12,Cropland
11668,80.682,44.351,-2.101023755,-1.698592599,10,Grassland
11427,80.682,44.451,-2.025555581,-1.099873242,12,Cropland
52379,80.782,30.551,-2.004800974,-0.668090793,10,Grassland
52020,80.782,30.651,-2.074000235,-1.311396119,10,Grassland
51256,80.782,30.851,-2.445097123,-1.206765731,10,Grassland
50879,80.782,30.951,-2.118540059,-1.218016142,10,Grassland
50503,80.782,31.051,-2.459253671,-1.471421027,12,Cropland
50128,80.782,31.151,-2.466331945,-1.330695098,12,Cropland
49752,80.782,31.251,-2.409010646,-1.626793674,10,Grassland
47848,80.782,31.751,-3.53993379,-0.94694253,12,Cropland
32176,80.782,36.151,-4.242599197,-0.43065824,12,Cropland
29193,80.782,37.051,-2.398842636,-0.697746136,12,Cropland
21065,80.782,40.351,-2.38600464,-1.13423899,12,Cropland
20873,80.782,40.451,-2.376563871,-0.742102873,12,Cropland
20671,80.782,40.551,-2.367123103,-1.352344196,12,Cropland
18928,80.782,41.351,-2.137808753,-1.738794232,10,Grassland
18065,80.782,41.751,-2.139666512,-1.223261058,10,Grassland
16260,80.782,42.551,-2.089074602,-0.988250904,10,Grassland
16014,80.782,42.651,-2.100162497,0.42753258,10,Grassland
15761,80.782,42.751,-2.111012685,0.485873151,10,Grassland
15513,80.782,42.851,-2.098329862,-2.254024408,12,Cropland
15251,80.782,42.951,-2.085647039,1.284666079,10,Grassland
15017,80.782,43.051,-2.072964216,1.599635717,10,Grassland
14245,80.782,43.351,-2.043939544,0.492685018,10,Grassland
13974,80.782,43.451,-2.040191172,-2.254410113,10,Grassland
13694,80.782,43.551,-2.094158259,-1.052291451,10,Grassland
13145,80.782,43.751,-2.028864826,-0.707795852,10,Grassland
12883,80.782,43.851,-2.156682615,-0.202308114,10,Grassland
12391,80.782,44.051,-2.165950197,-0.98998131,10,Grassland
12149,80.782,44.151,-2.170583989,0.923519789,10,Grassland
11902,80.782,44.251,-2.174455648,-0.335955991,10,Grassland
11669,80.782,44.351,-2.102876238,0.191748576,10,Grassland
52380,80.882,30.551,-2.000139849,-1.734203753,12,Cropland
52021,80.882,30.651,-2.05198387,-0.714548995,12,Cropland
51639,80.882,30.751,-2.441611883,-1.471308876,12,Cropland
51257,80.882,30.851,-2.112027994,-1.20453735,12,Cropland
50880,80.882,30.951,-2.133972479,-0.943210689,12,Cropland
50504,80.882,31.051,-2.46712937,-1.333131299,10,Grassland
50129,80.882,31.151,-2.36489618,-1.177400092,10,Grassland
49753,80.882,31.251,-2.448263328,-1.985966214,10,Grassland
49374,80.882,31.351,-2.440327912,-2.052115988,10,Grassland
32491,80.882,36.051,-2.487684717,-2.323777203,10,Grassland
32177,80.882,36.151,-2.497607968,-0.878572879,12,Cropland
31855,80.882,36.251,-4.120192985,-0.34266329,10,Grassland
20874,80.882,40.451,-2.382020164,-1.740407885,10,Grassland
20672,80.882,40.551,-2.372503807,-0.550710426,10,Grassland
17863,80.882,41.851,-2.111127087,-3.867927657,10,Grassland
17648,80.882,41.951,-2.042337257,-1.135806455,10,Grassland
15762,80.882,42.751,-2.11602381,0.573678378,10,Grassland
15514,80.882,42.851,-2.015223667,-2.288830123,10,Grassland
15018,80.882,43.051,-2.010529645,2.115567436,10,Grassland
14778,80.882,43.151,-2.008182634,-0.591450514,10,Grassland
14517,80.882,43.251,-2.006196294,0.614256913,10,Grassland
14246,80.882,43.351,-2.039916426,0.276548267,10,Grassland
13975,80.882,43.451,-2.040840953,-0.869990958,10,Grassland
13695,80.882,43.551,-2.039007969,-1.023034777,12,Cropland
13146,80.882,43.751,-2.174413457,-1.363215065,12,Cropland
12884,80.882,43.851,-2.169784038,0.254446598,12,Cropland
12638,80.882,43.951,-2.003120203,-1.395373967,12,Cropland
11903,80.882,44.251,-2.150662748,-1.246560808,12,Cropland
11670,80.882,44.351,-2.050801192,-0.082387865,12,Cropland
11428,80.882,44.451,-2.020681018,-0.667193676,12,Cropland
52381,80.982,30.551,-2.053212937,-0.621486489,10,Grassland
52022,80.982,30.651,-2.452230144,-1.220343819,10,Grassland
51258,80.982,30.851,-2.455138301,-0.763537001,12,Cropland
50881,80.982,30.951,-2.149404898,-1.113069061,10,Grassland
50505,80.982,31.051,-2.308515014,-1.457664778,10,Grassland
50130,80.982,31.151,-2.398504483,-1.93946671,10,Grassland
32492,80.982,36.051,-2.436034938,-1.228661738,10,Grassland
32178,80.982,36.151,-3.219104998,-1.163640362,10,Grassland
29194,80.982,37.051,-2.189424707,-1.690706351,10,Grassland
20875,80.982,40.451,-2.387476456,-1.865054409,10,Grassland
20673,80.982,40.551,-2.377884512,-1.309713682,10,Grassland
20479,80.982,40.651,-2.368292567,-1.878436919,10,Grassland
17864,80.982,41.851,-2.083030126,-1.079665286,10,Grassland
15763,80.982,42.751,-2.042808299,-0.509953879,10,Grassland
15515,80.982,42.851,-2.033594223,0.162485198,10,Grassland
15252,80.982,42.951,-2.026441022,-0.673277026,10,Grassland
15019,80.982,43.051,-2.07311319,0.845751127,10,Grassland
14779,80.982,43.151,-2.057139276,1.87773216,10,Grassland
14518,80.982,43.251,-2.041325924,0.122573758,10,Grassland
14247,80.982,43.351,-2.041408329,-1.002470007,10,Grassland
13976,80.982,43.451,-2.041490733,-0.757461413,12,Cropland
13696,80.982,43.551,-2.041573138,-1.29361362,10,Grassland
13147,80.982,43.751,-2.041535042,-1.345747775,12,Cropland
12885,80.982,43.851,-2.182885461,-0.138997336,10,Grassland
12639,80.982,43.951,-2.001118691,-0.636497849,12,Cropland
12392,80.982,44.051,-2.155100203,-1.298964473,12,Cropland
12150,80.982,44.151,-2.141207574,-0.681420774,12,Cropland
11904,80.982,44.251,-2.126869848,0.749221659,10,Grassland
11671,80.982,44.351,-2.068467527,-1.810665667,10,Grassland
11429,80.982,44.451,-2.010065207,1.92336138,10,Grassland
10511,80.982,44.851,-2.000009804,-0.875575656,12,Cropland
10297,80.982,44.951,-2.037177422,0.880832462,12,Cropland
10099,80.982,45.051,-2.035756561,-0.701244129,10,Grassland
50882,81.082,30.951,-2.164837318,-1.259107432,10,Grassland
50506,81.082,31.051,-2.336423244,-1.881232862,12,Cropland
48995,81.082,31.451,-2.511420397,-1.694186519,12,Cropland
48611,81.082,31.551,-3.209702005,-0.432512831,12,Cropland
32179,81.082,36.151,-2.760386108,-0.930160506,10,Grassland
31857,81.082,36.251,-3.259592735,-0.451102859,10,Grassland
29195,81.082,37.051,-2.153014108,-1.066661368,10,Grassland
17865,81.082,41.851,-2.184361024,-0.570340311,10,Grassland
16263,81.082,42.551,-2.020486686,-1.039823529,10,Grassland
16016,81.082,42.651,-2.037370203,-0.176225092,10,Grassland
15764,81.082,42.751,-2.033200916,-0.978957067,10,Grassland
15516,81.082,42.851,-2.000060872,-1.873097822,10,Grassland
15253,81.082,42.951,-2.040005388,-0.575672869,10,Grassland
15020,81.082,43.051,-2.073187677,0.830813893,10,Grassland
14780,81.082,43.151,-2.055568216,1.293199903,10,Grassland
14519,81.082,43.251,-2.038144928,-3.161681817,10,Grassland
14248,81.082,43.351,-2.040142721,-0.275367817,10,Grassland
13977,81.082,43.451,-2.090728055,-1.553575232,10,Grassland
13697,81.082,43.551,-2.044138307,-1.188520352,10,Grassland
12886,81.082,43.851,-2.195986885,-1.213414632,10,Grassland
12640,81.082,43.951,-2.172831045,-1.12762724,10,Grassland
12393,81.082,44.051,-2.149675206,-0.948498307,12,Cropland
12151,81.082,44.151,-2.126519366,-1.177509274,12,Cropland
11905,81.082,44.251,-2.103076947,-0.619073015,10,Grassland
11672,81.082,44.351,-2.051263172,-0.216301334,10,Grassland
10723,81.082,44.751,-2.026821805,-1.042909874,10,Grassland
10512,81.082,44.851,-2.038008967,0.653706992,10,Grassland
10298,81.082,44.951,-2.021389854,-1.443800026,12,Cropland
10100,81.082,45.051,-2.01585015,-0.727156864,12,Cropland
53810,81.182,30.151,-2.117624878,-1.63353542,12,Cropland
51641,81.182,30.751,-2.060162627,-1.002654178,10,Grassland
51260,81.182,30.851,-2.445163299,-1.30833854,10,Grassland
50883,81.182,30.951,-2.180269737,-0.847055343,10,Grassland
49377,81.182,31.351,-2.55847786,-2.350806336,12,Cropland
32180,81.182,36.151,-2.301667217,-0.716086248,12,Cropland
31858,81.182,36.251,-3.760421393,-0.430623035,10,Grassland
29196,81.182,37.051,-2.068240756,-0.878895718,10,Grassland
20876,81.182,40.451,-2.398389041,-0.866214259,10,Grassland
20675,81.182,40.551,-2.38864592,-1.976449899,10,Grassland
18283,81.182,41.651,-2.174319364,-0.582543215,10,Grassland
17866,81.182,41.851,-2.182699371,-1.16955857,10,Grassland
17650,81.182,41.951,-2.121800719,-0.96248155,10,Grassland
16498,81.182,42.451,-2.042425386,-0.88263786,10,Grassland
16264,81.182,42.551,-2.157376288,-1.434941885,10,Grassland
16017,81.182,42.651,-2.144247417,0.687441172,10,Grassland
15517,81.182,42.851,-2.070335333,1.732555849,10,Grassland
15021,81.182,43.051,-2.036804174,-0.21885901,10,Grassland
14520,81.182,43.251,-2.034963933,-2.466410766,10,Grassland
14249,81.182,43.351,-2.051595628,-0.301419434,10,Grassland
13978,81.182,43.451,-2.042790295,-1.445270872,10,Grassland
13698,81.182,43.551,-2.046703475,-1.550525376,10,Grassland
13414,81.182,43.651,-2.194630155,-0.702283934,10,Grassland
12887,81.182,43.851,-2.025660462,-1.775971549,10,Grassland
12641,81.182,43.951,-2.005602287,-0.926955182,12,Cropland
12152,81.182,44.151,-2.111831159,-2.111326146,10,Grassland
11906,81.182,44.251,-2.044013519,-0.716735341,12,Cropland
11673,81.182,44.351,-2.014448835,-0.455939211,12,Cropland
10299,81.182,44.951,-2.057007564,0.834352305,10,Grassland
10101,81.182,45.051,-2.149265304,-1.077275729,10,Grassland
9903,81.182,45.151,-2.035316465,0.778066027,10,Grassland
50884,81.282,30.951,-2.01090635,-1.468391348,12,Cropland
49755,81.282,31.251,-2.592106271,-2.199619359,12,Cropland
48613,81.282,31.551,-3.266003124,-0.852751779,10,Grassland
32181,81.282,36.151,-2.148344588,-1.295245142,12,Cropland
29539,81.282,36.951,-2.132695037,-0.180321031,10,Grassland
20480,81.282,40.651,-2.195727031,-0.856734394,10,Grassland
17434,81.282,42.051,-2.290228465,-1.746104047,10,Grassland
17195,81.282,42.151,-2.306346061,-0.432720131,12,Cropland
16265,81.282,42.551,-2.047407709,-1.877784613,12,Cropland
15765,81.282,42.751,-2.012953245,-1.72211968,10,Grassland
15518,81.282,42.851,-2.088869563,0.774124764,12,Cropland
15255,81.282,42.951,-2.06930363,0.234736048,12,Cropland
15022,81.282,43.051,-2.049737697,-1.751389835,12,Cropland
14521,81.282,43.251,-2.00359211,-0.856576541,10,Grassland
14250,81.282,43.351,-2.059413422,-1.166768251,10,Grassland
13979,81.282,43.451,-2.040355866,-1.992305201,10,Grassland
13699,81.282,43.551,-2.043987908,-1.268120327,10,Grassland
13148,81.282,43.751,-2.251058984,0.290734678,10,Grassland
12888,81.282,43.851,-2.01987123,-2.004990519,10,Grassland
12394,81.282,44.051,-2.132369227,-0.99485547,10,Grassland
12153,81.282,44.151,-2.092805975,-2.284290447,10,Grassland
11907,81.282,44.251,-2.053273304,-0.513418104,10,Grassland
11674,81.282,44.351,-2.017061774,1.388061665,10,Grassland
10102,81.282,45.051,-2.05842904,-0.612160001,10,Grassland
9904,81.282,45.151,-2.138916016,-0.121590797,10,Grassland
51261,81.382,30.851,-2.188694079,-1.442115244,10,Grassland
50885,81.382,30.951,-2.002220403,-1.768828192,12,Cropland
49379,81.382,31.351,-2.574859113,-2.04854818,12,Cropland
48998,81.382,31.451,-2.559508596,-2.437659834,10,Grassland
48614,81.382,31.551,-2.923970975,-1.308773378,10,Grassland
48233,81.382,31.651,-2.458090478,-2.137092563,10,Grassland
47854,81.382,31.751,-3.648187849,-1.215274425,10,Grassland
47475,81.382,31.851,-2.464388005,-1.462007333,10,Grassland
32182,81.382,36.151,-3.403273585,-0.342779166,12,Cropland
31860,81.382,36.251,-3.32751685,-0.432541455,12,Cropland
29540,81.382,36.951,-2.059210606,-1.306949637,12,Cropland
20676,81.382,40.551,-2.361946752,-1.647559449,12,Cropland
20481,81.382,40.651,-2.017110795,-0.90312017,10,Grassland
18284,81.382,41.651,-2.221391669,-1.572270294,10,Grassland
17435,81.382,42.051,-2.027715852,-2.904491047,10,Grassland
17196,81.382,42.151,-2.23294941,-0.946519128,10,Grassland
16019,81.382,42.651,-2.024544335,-2.667080218,12,Cropland
15519,81.382,42.851,-2.1077516,0.070464299,12,Cropland
15256,81.382,42.951,-2.092082984,1.171026667,12,Cropland
15023,81.382,43.051,-2.071543833,1.689014069,12,Cropland
14781,81.382,43.151,-2.053240918,-3.868029612,12,Cropland
14522,81.382,43.251,-2.035913681,-0.364325121,10,Grassland
14251,81.382,43.351,-2.032684211,-0.838949006,10,Grassland
13980,81.382,43.451,-2.115228844,-1.044862305,10,Grassland
13700,81.382,43.551,-2.154886426,-1.638821832,10,Grassland
13415,81.382,43.651,-2.02873406,-0.586655582,10,Grassland
13149,81.382,43.751,-2.027130954,-1.215192844,10,Grassland
12642,81.382,43.951,-2.148973842,-1.146169313,10,Grassland
12395,81.382,44.051,-2.106769279,-1.825034558,10,Grassland
12154,81.382,44.151,-2.064564716,-3.36048005,10,Grassland
11908,81.382,44.251,-2.022549646,-0.148753853,10,Grassland
52386,81.482,30.551,-2.075947442,-0.852275213,12,Cropland
51262,81.482,30.851,-2.200751913,-1.591722645,10,Grassland
50886,81.482,30.951,-2.231779721,-1.155828819,10,Grassland
48615,81.482,31.551,-3.342163416,-0.23570226,10,Grassland
48234,81.482,31.651,-2.502984149,-2.216513585,10,Grassland
47855,81.482,31.751,-3.668965911,-1.040034744,12,Cropland
47476,81.482,31.851,-3.745584573,-0.432922626,10,Grassland
32183,81.482,36.151,-2.232701051,-0.529889836,12,Cropland
31861,81.482,36.251,-3.022590586,-0.23570226,12,Cropland
20677,81.482,40.551,-2.338948231,-3.012453647,10,Grassland
20482,81.482,40.651,-2.323853209,-1.450200515,10,Grassland
17436,81.482,42.051,-2.155705625,-0.831275719,10,Grassland
17197,81.482,42.151,-2.238080342,-1.907353902,10,Grassland
16953,81.482,42.251,-2.313041275,-1.544584707,12,Cropland
15766,81.482,42.751,-2.128243461,-1.950806768,12,Cropland
15520,81.482,42.851,-2.126633637,-3.137848826,10,Grassland
15257,81.482,42.951,-2.109991803,0.377853896,10,Grassland
15024,81.482,43.051,-2.093349969,0.944894563,10,Grassland
14782,81.482,43.151,-2.053477343,-2.785478282,10,Grassland
14523,81.482,43.251,-2.060544565,-0.810475033,12,Cropland
14252,81.482,43.351,-2.028644598,-1.850622934,10,Grassland
13981,81.482,43.451,-2.022379122,-1.331874322,10,Grassland
13701,81.482,43.551,-2.016113645,-1.619649312,10,Grassland
13150,81.482,43.751,-2.003356578,-0.709214017,10,Grassland
12889,81.482,43.851,-2.170861078,0.804217318,10,Grassland
12643,81.482,43.951,-2.126015205,-1.3719704,10,Grassland
12396,81.482,44.051,-2.081169331,-0.938070486,10,Grassland
12155,81.482,44.151,-2.036323457,-1.770858354,10,Grassland
52756,81.582,30.451,-2.007717582,0.390338344,10,Grassland
52387,81.582,30.551,-2.029673034,-1.456658263,10,Grassland
51263,81.582,30.851,-2.283994488,-0.946856015,10,Grassland
49758,81.582,31.251,-2.586416347,-1.927006336,10,Grassland
49381,81.582,31.351,-3.069842344,-0.432955034,10,Grassland
48999,81.582,31.451,-2.53178854,-2.302678153,12,Cropland
48235,81.582,31.651,-2.477160734,-1.635611238,12,Cropland
47856,81.582,31.751,-3.227556199,-0.945441321,12,Cropland
47477,81.582,31.851,-2.517878152,-1.118301931,12,Cropland
32184,81.582,36.151,-2.231368798,-0.754127095,10,Grassland
31862,81.582,36.251,-2.220242415,-0.591056239,10,Grassland
31540,81.582,36.351,-2.765488341,-0.339032732,10,Grassland
29891,81.582,36.851,-2.721539997,-0.833753862,10,Grassland
29542,81.582,36.951,-2.075350923,-1.215298677,12,Cropland
20483,81.582,40.651,-2.321301058,-1.001053569,12,Cropland
17198,81.582,42.151,-2.098308961,-1.469682252,10,Grassland
15258,81.582,42.951,-2.130335889,0.175242065,10,Grassland
14783,81.582,43.151,-2.053713768,-2.114007114,10,Grassland
14524,81.582,43.251,-2.03581922,0.830575664,10,Grassland
14253,81.582,43.351,-2.024604984,-1.838821568,10,Grassland
13982,81.582,43.451,-2.130598438,0,10,Grassland
